"","ec5_uuid","created_at","Test","Hexagon","Plot","Species","Other_spp","Live_status","DBH","X28_Age_Taken","Code","Height.x","Cruise_tree_class","Crown_class","Conk","Blind_conk","Fork_crook","Scar","Frost_damage","Mistletoe","Rotten_bark","Dead_broken_top","Insect_damage","Fire_damage","Down_tree","Comments","Species1.x","Plot.id","Date","Species1.y","Distance","Bearing","Height.y","Age.ca","Technique","Additional.Comments"
"590","5f057089-5d4f-40b6-bf79-33a5a981d25d","2021-05-27T20:36:18.143Z","No, 11.28m Plot - Core Tree collection","3","1","Bl: subalpine fir",NA,"Standing (Live)",17.7,NA,NA,NA,"8: Younger immature","3 (50-75% healthy)",NA,NA,NA,"1: Bottom 1/3 only",NA,NA,NA,NA,NA,NA,NA,NA,"Bl","H3P1",NA,NA,NA,NA,NA,NA,NA,NA
"591","0af4f42b-d9d1-4158-903e-0e872e8c2e1a","2021-05-27T20:35:41.566Z","No, 11.28m Plot - Core Tree collection","3","1","Bl: subalpine fir",NA,"Standing (Live)",15.9,NA,NA,NA,"8: Younger immature","2 (25-50% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Discolouration of bark peeling in scales.","Bl","H3P1",NA,NA,NA,NA,NA,NA,NA,NA
"592","d95f5c2b-97ca-44bd-a4fe-1f6b8e13ee11","2021-05-27T20:35:02.295Z","No, 11.28m Plot - Core Tree collection","3","1","Sx: spruce hybrid",NA,"Standing (Live)",18.1,NA,NA,NA,"8: Younger immature","3 (50-75% healthy)",NA,NA,NA,"2: Middle 1/3 only",NA,NA,NA,NA,NA,NA,NA,NA,"Sx","H3P1",NA,NA,NA,NA,NA,NA,NA,NA
"593","9a949a52-8476-4c06-b1b4-012d0b10b842","2021-05-27T20:34:08.632Z","No, 11.28m Plot - Core Tree collection","3","1","Bl: subalpine fir",NA,"Standing (Live)",22.5,NA,NA,NA,"8: Younger immature","4 (75-100% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Witches broom bottom 1/3","Bl","H3P1",NA,NA,NA,NA,NA,NA,NA,NA
"594","4795c5af-99a0-4d04-963e-ad1b596c8519","2021-05-27T20:33:35.757Z","No, 11.28m Plot - Core Tree collection","3","1","Bl: subalpine fir",NA,"Standing (Live)",16.8,NA,NA,NA,"8: Younger immature","2 (25-50% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bl","H3P1",NA,NA,NA,NA,NA,NA,NA,NA
"595","64f3fd03-d139-48af-abf9-56f775b4bed1","2021-05-27T20:33:05.777Z","No, 11.28m Plot - Core Tree collection","3","1","Bl: subalpine fir",NA,"Standing (Live)",19.4,NA,NA,NA,"8: Younger immature","2 (25-50% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bl","H3P1",NA,NA,NA,NA,NA,NA,NA,NA
"596","1985b806-868a-4822-bd57-6846af6674dd","2021-05-27T20:32:21.896Z","No, 11.28m Plot - Core Tree collection","3","1","Bl: subalpine fir",NA,"Standing (Live)",12.9,NA,NA,NA,"8: Younger immature","1 (0-25% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bl","H3P1",NA,NA,NA,NA,NA,NA,NA,NA
"597","53bbfcf0-2540-4f26-bdd6-b1cbc8039f88","2021-05-27T20:32:12.048Z","No, 11.28m Plot - Core Tree collection","3","1","Ep: paper birch",NA,"Standing (Live)",9.3,NA,NA,NA,"8: Younger immature","4 (75-100% healthy)",NA,NA,"1: Bottom 1/3 only",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ep","H3P1",NA,NA,NA,NA,NA,NA,NA,NA
"598","4aa797a8-c319-48d9-953a-a6781f3cc05e","2021-05-27T20:31:22.400Z","No, 11.28m Plot - Core Tree collection","3","1","Bl: subalpine fir",NA,"Snag (Dead) (45-90%) ",7.6,NA,NA,NA,"9: Younger immature - Dead potential","1 (0-25% healthy)",NA,NA,NA,NA,NA,NA,NA,"3: Top 1/3 only",NA,NA,NA,NA,"Bl","H3P1",NA,NA,NA,NA,NA,NA,NA,NA
"599","6a3aecd6-c790-48a3-b856-ccd68226153c","2021-05-27T20:31:00.088Z","No, 11.28m Plot - Core Tree collection","3","1","Bl: subalpine fir",NA,"Standing (Live)",21.7,NA,NA,NA,"8: Younger immature","3 (50-75% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bl","H3P1",NA,NA,NA,NA,NA,NA,NA,NA
"600","bd036521-0d89-412a-83a4-951f5a0840fe","2021-05-27T20:30:08.584Z","No, 11.28m Plot - Core Tree collection","3","1","Sx: spruce hybrid",NA,"Standing (Live)",22.6,NA,NA,NA,"8: Younger immature","4 (75-100% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sx","H3P1",NA,NA,NA,NA,NA,NA,NA,NA
"601","8c37bdd8-3d00-4646-982d-2183d7526f5f","2021-05-27T20:29:31.459Z","No, 11.28m Plot - Core Tree collection","3","1","Bl: subalpine fir",NA,"Standing (Live)",19.6,NA,NA,NA,"8: Younger immature","3 (50-75% healthy)",NA,NA,"2: Middle 1/3 only","1: Bottom 1/3 only",NA,NA,NA,NA,NA,NA,NA,NA,"Bl","H3P1",NA,NA,NA,NA,NA,NA,NA,NA
"602","0f83545f-f654-4452-8967-0670a6b98794","2021-05-27T20:28:57.113Z","No, 11.28m Plot - Core Tree collection","3","1","Bl: subalpine fir",NA,"Standing (Live)",18.5,NA,NA,NA,"8: Younger immature","4 (75-100% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bl","H3P1",NA,NA,NA,NA,NA,NA,NA,NA
"603","7d424da7-f1a5-4642-8f8d-9e8d352c933a","2021-05-27T20:27:37.277Z","No, 11.28m Plot - Core Tree collection","3","1","Sx: spruce hybrid",NA,"Standing (Live)",23.1,NA,NA,NA,"8: Younger immature","3 (50-75% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sx","H3P1",NA,NA,NA,NA,NA,NA,NA,NA
"604","60e52ee5-583c-42e6-b607-c847f1f240d3","2021-05-27T20:26:25.505Z","No, 11.28m Plot - Core Tree collection","3","1","Ep: paper birch",NA,"Standing (Live)",22.2,NA,NA,NA,"5: Mature","4 (75-100% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ep","H3P1",NA,NA,NA,NA,NA,NA,NA,NA
"605","b41b264a-4e20-45b3-984f-a5d0a962dc12","2021-05-27T20:25:56.114Z","No, 11.28m Plot - Core Tree collection","3","1","Ep: paper birch",NA,"Standing (Live)",28.1,NA,NA,NA,"5: Mature","4 (75-100% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ep","H3P1",NA,NA,NA,NA,NA,NA,NA,NA
"606","f9878eee-0eb6-4c6e-81de-fac89667d4c9","2021-05-27T20:24:40.740Z","No, 11.28m Plot - Core Tree collection","3","1","Bl: subalpine fir",NA,"Snag (Dead) (45-90%) ",8.3,NA,NA,NA,"9: Younger immature - Dead potential","1 (0-25% healthy)",NA,NA,NA,"4: Bottom and middle",NA,NA,NA,"5: Top and middle",NA,NA,NA,NA,"Bl","H3P1",NA,NA,NA,NA,NA,NA,NA,NA
"607","7a3f3072-b081-47d7-a369-620b19372a4b","2021-05-27T20:24:28.944Z","No, 11.28m Plot - Core Tree collection","3","1","Bl: subalpine fir",NA,"Standing (Live)",18,NA,NA,NA,"8: Younger immature","4 (75-100% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bl","H3P1",NA,NA,NA,NA,NA,NA,NA,NA
"608","bf388248-bb8f-450a-9593-fa55b47ac87a","2021-05-27T20:23:40.797Z","No, 11.28m Plot - Core Tree collection","3","1","Bl: subalpine fir",NA,"Standing (Live)",12.4,NA,NA,NA,"8: Younger immature","2 (25-50% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bl","H3P1",NA,NA,NA,NA,NA,NA,NA,NA
"609","603de015-d074-4088-b778-0ce3994c074b","2021-05-27T20:23:06.720Z","No, 11.28m Plot - Core Tree collection","3","1","Bl: subalpine fir",NA,"Standing (Live)",10.2,NA,NA,NA,"8: Younger immature","2 (25-50% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bl","H3P1",NA,NA,NA,NA,NA,NA,NA,NA
"610","e9b9520f-195a-46fa-b8f9-1a9dc119a45b","2021-05-27T20:22:24.337Z","No, 11.28m Plot - Core Tree collection","3","1","Sx: spruce hybrid",NA,"Standing (Live)",21.9,NA,NA,NA,"8: Younger immature","3 (50-75% healthy)",NA,NA,"1: Bottom 1/3 only","1: Bottom 1/3 only",NA,NA,NA,NA,NA,NA,NA,NA,"Sx","H3P1",NA,NA,NA,NA,NA,NA,NA,NA
"611","a2cd882e-0d20-407a-87ce-712b0cf489e0","2021-05-27T20:22:20.349Z","No, 11.28m Plot - Core Tree collection","3","1","Sx: spruce hybrid",NA,"Standing (Live)",27.5,NA,NA,NA,"8: Younger immature","4 (75-100% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Resinosis bottom third.","Sx","H3P1",NA,NA,NA,NA,NA,NA,NA,NA
"612","a6b810f6-c92c-41ad-aa1c-78c05f3ada1f","2021-05-27T20:21:23.693Z","No, 11.28m Plot - Core Tree collection","3","1","Bl: subalpine fir",NA,"Standing (Live)",10.8,NA,NA,NA,"8: Younger immature","1 (0-25% healthy)",NA,NA,"3: Top 1/3 only",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bl","H3P1",NA,NA,NA,NA,NA,NA,NA,NA
"613","5e35696a-7c4f-43d0-abf7-ed3188048fd7","2021-05-27T20:19:45.382Z","No, 11.28m Plot - Core Tree collection","3","1","Bl: subalpine fir",NA,"Standing (Live)",11.3,NA,NA,NA,"8: Younger immature","2 (25-50% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bl","H3P1",NA,NA,NA,NA,NA,NA,NA,NA
"614","88dc77b1-affa-43db-b7aa-25afb5112c19","2021-05-27T20:19:14.955Z","No, 11.28m Plot - Core Tree collection","3","1","Bl: subalpine fir",NA,"Standing (Live)",19.9,NA,NA,NA,"8: Younger immature","3 (50-75% healthy)",NA,NA,"1: Bottom 1/3 only","1: Bottom 1/3 only",NA,NA,NA,NA,NA,NA,NA,NA,"Bl","H3P1",NA,NA,NA,NA,NA,NA,NA,NA
"615","7e50a666-86e8-4487-84ee-9cde3c453cb3","2021-05-27T20:18:54.031Z","No, 11.28m Plot - Core Tree collection","3","1","Ep: paper birch",NA,"Standing (Live)",18.7,NA,NA,NA,"1: Older Immature","4 (75-100% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ep","H3P1",NA,NA,NA,NA,NA,NA,NA,NA
"616","db557128-0447-4cc0-b61d-edfbbbebd8ea","2021-05-27T20:14:04.224Z","No, 11.28m Plot - Core Tree collection","3","1","Sx: spruce hybrid",NA,"Standing (Live)",12.5,NA,NA,NA,"8: Younger immature","2 (25-50% healthy)",NA,NA,"2: Middle 1/3 only",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sx","H3P1",NA,NA,NA,NA,NA,NA,NA,NA
"617","abbb7f98-bc75-4a3b-a43b-5ad2f737ab90","2021-05-27T20:14:02.592Z","No, 11.28m Plot - Core Tree collection","3","1","Bl: subalpine fir",NA,"Standing (Live)",8.8,NA,NA,NA,"8: Younger immature","4 (75-100% healthy)",NA,NA,"2: Middle 1/3 only",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bl","H3P1",NA,NA,NA,NA,NA,NA,NA,NA
"618","f45d1a52-c215-4062-9e33-ace4f324da13","2021-05-27T20:13:00.024Z","No, 11.28m Plot - Core Tree collection","3","1","Bl: subalpine fir",NA,"Standing (Live)",14,NA,NA,NA,"8: Younger immature","3 (50-75% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bl","H3P1",NA,NA,NA,NA,NA,NA,NA,NA
"619","128a790b-0639-4585-b308-3f73c1cbdebf","2021-05-27T20:12:54.810Z","No, 11.28m Plot - Core Tree collection","3","1","Bl: subalpine fir",NA,"Standing (Live)",16,NA,NA,NA,"8: Younger immature","1 (0-25% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bl","H3P1",NA,NA,NA,NA,NA,NA,NA,NA
"620","a062cdb1-4e9e-4590-a582-6bac68e1fb27","2021-05-27T20:11:54.617Z","No, 11.28m Plot - Core Tree collection","3","1","Bl: subalpine fir",NA,"Snag (Dead) (45-90%) ",9.7,NA,NA,NA,"9: Younger immature - Dead potential","1 (0-25% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bl","H3P1",NA,NA,NA,NA,NA,NA,NA,NA
"621","49beec47-65ac-4ee2-930f-38fbabe5452f","2021-05-27T20:11:41.164Z","No, 11.28m Plot - Core Tree collection","3","1","Bl: subalpine fir",NA,"Standing (Live)",13,NA,NA,NA,"8: Younger immature","4 (75-100% healthy)",NA,NA,NA,"1: Bottom 1/3 only",NA,NA,NA,NA,NA,NA,NA,NA,"Bl","H3P1",NA,NA,NA,NA,NA,NA,NA,NA
"622","97fda478-e852-4fe2-881c-692ecb536a80","2021-05-27T20:10:43.073Z","No, 11.28m Plot - Core Tree collection","3","1","Bl: subalpine fir",NA,"Standing (Live)",20.7,NA,NA,NA,"8: Younger immature","4 (75-100% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bl","H3P1",NA,NA,NA,NA,NA,NA,NA,NA
"623","a875110c-f1d6-4371-9e65-3dcc6dc06dfd","2021-05-27T20:09:45.291Z","No, 11.28m Plot - Core Tree collection","3","1","Bl: subalpine fir",NA,"Standing (Live)",13.8,NA,NA,NA,"8: Younger immature","4 (75-100% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bl","H3P1",NA,NA,NA,NA,NA,NA,NA,NA
"624","6c263430-3429-48cf-877a-180ad858ef99","2021-05-27T20:09:28.421Z","No, 11.28m Plot - Core Tree collection","3","1","Bl: subalpine fir",NA,"Standing (Live)",18.4,NA,NA,NA,"8: Younger immature","3 (50-75% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bl","H3P1",NA,NA,NA,NA,NA,NA,NA,NA
"625","c0da5be9-0b87-4bf9-abb1-765d2562d9d4","2021-05-27T20:08:59.299Z","No, 11.28m Plot - Core Tree collection","3","1","Bl: subalpine fir",NA,"Standing (Live)",8.2,NA,NA,NA,"8: Younger immature","4 (75-100% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bl","H3P1",NA,NA,NA,NA,NA,NA,NA,NA
"626","120a5d76-35fd-4132-a328-ba129074ffb0","2021-05-27T20:07:50.287Z","No, 11.28m Plot - Core Tree collection","3","1","Bl: subalpine fir",NA,"Standing (Live)",12.5,NA,NA,NA,"8: Younger immature","2 (25-50% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bl","H3P1",NA,NA,NA,NA,NA,NA,NA,NA
"627","87fb2147-9722-44d1-ab7f-6a208cc8413f","2021-05-27T20:06:44.022Z","No, 11.28m Plot - Core Tree collection","3","1","Bl: subalpine fir",NA,"Standing (Live)",20.5,NA,NA,NA,"8: Younger immature","3 (50-75% healthy)",NA,NA,NA,"1: Bottom 1/3 only",NA,NA,NA,NA,NA,NA,NA,NA,"Bl","H3P1",NA,NA,NA,NA,NA,NA,NA,NA
"628","1466f5f2-3298-447b-8f57-1f1185d042e2","2021-05-27T19:44:44.716Z","No, 11.28m Plot - Core Tree collection","3","1","Bl: subalpine fir",NA,"Standing (Live)",38,"Yes","H3P1SIT4",25.6,"5: Mature","4 (75-100% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bl","H3P1",NA,NA,13.37,NA,NA,"na","SXBlue-IPAD",NA
"629","71446fd8-ba31-4eb8-ade5-51d017a8a25a","2021-05-27T19:19:11.430Z","No, 11.28m Plot - Core Tree collection","3","1","Sx: spruce hybrid",NA,"Standing (Live)",29.8,"Yes","H3P1SIT2",21,"8: Younger immature","4 (75-100% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sx","H3P1",NA,NA,13.09,NA,NA,"56","SXBlue-IPAD",NA
"630","dd086616-a416-4885-978b-ef1fdd682276","2021-05-27T19:17:40.889Z","No, 11.28m Plot - Core Tree collection","3","1","Bl: subalpine fir",NA,"Standing (Live)",23.3,"Yes","H3P1SIT3",22.1,"1: Older Immature","4 (75-100% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bl","H3P1",NA,NA,6.23,NA,NA,"100+","SXBlue-IPAD",NA
"631","956df83c-e6e7-4565-8626-b8d22be1a970","2021-05-27T19:08:22.390Z","No, 11.28m Plot - Core Tree collection","3","1","Sx: spruce hybrid",NA,"Standing (Live)",29.2,"Yes","H3P1SIT1",25.6,"8: Younger immature","4 (75-100% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sx","H3P1",NA,NA,7.43,NA,NA,"48","SXBlue-IPAD",NA
"632","2753bb02-66aa-4496-ba28-88cc437bc488","2021-05-26T22:23:17.366Z","No, 11.28m Plot - Core Tree collection","1","2","Sx: spruce hybrid",NA,"Down (Dead) (0-45%)",27,NA,NA,NA,"7: Mature - Dead potential","1 (0-25% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,"7: Grey Attack (Spruce and Fir)",NA,"E: Less than or equal to one clean break","Conks. Bottom  1/3(after fall)","Sx","H1P2",NA,NA,NA,NA,NA,NA,NA,NA
"633","05f3cddb-648f-4dbb-ac1d-6a6c1f347925","2021-05-26T22:22:45.753Z","No, 11.28m Plot - Core Tree collection","1","2","Pl: lodgepole pine",NA,"Down (Dead) (0-45%)",21,NA,NA,NA,"9: Younger immature - Dead potential","1 (0-25% healthy)","1: Bottom 1/3 only",NA,NA,NA,NA,NA,NA,NA,"3: Grey Attach (Balsam, White, Yellow or Lodgepole Pine)",NA,"E: Less than or equal to one clean break",NA,"Pl","H1P2",NA,NA,NA,NA,NA,NA,NA,NA
"634","d026a7e6-00ea-4490-bc02-76523f416c0b","2021-05-26T22:18:01.869Z","No, 11.28m Plot - Core Tree collection","1","2","Other",NA,"Down (Dead) (0-45%)",21,NA,NA,NA,"4: Dead useless","1 (0-25% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G: More than one clean break OR more shattered Break ",NA,"Other","H1P2",NA,NA,NA,NA,NA,NA,NA,NA
"635","8f5ca346-d60e-4e54-8c2d-9b53f6d73542","2021-05-26T22:17:51.380Z","No, 11.28m Plot - Core Tree collection","1","2","Sx: spruce hybrid",NA,"Snag (Dead) (45-90%) ",31.1,NA,NA,NA,"7: Mature - Dead potential","1 (0-25% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G: More than one clean break OR more shattered Break ","Tomatosis","Sx","H1P2",NA,NA,NA,NA,NA,NA,NA,NA
"636","a7437edf-ff83-4fae-bcee-383be17200a2","2021-05-26T22:16:36.912Z","No, 11.28m Plot - Core Tree collection","1","2","Other",NA,"Down (Dead) (0-45%)",27.9,NA,NA,NA,"4: Dead useless","1 (0-25% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G: More than one clean break OR more shattered Break ",NA,"Other","H1P2",NA,NA,NA,NA,NA,NA,NA,NA
"637","feae51e4-9cfb-4bc2-9487-e727120d6d3e","2021-05-26T22:14:52.975Z","No, 11.28m Plot - Core Tree collection","1","2","Pl: lodgepole pine",NA,"Down (Dead) (0-45%)",28,NA,NA,NA,"7: Mature - Dead potential","1 (0-25% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,"3: Grey Attach (Balsam, White, Yellow or Lodgepole Pine)",NA,"G: More than one clean break OR more shattered Break ",NA,"Pl","H1P2",NA,NA,NA,NA,NA,NA,NA,NA
"638","5dcd0d95-608d-4b16-adbd-544f946a9728","2021-05-26T22:13:25.527Z","No, 11.28m Plot - Core Tree collection","1","2","Sx: spruce hybrid",NA,"Down (Dead) (0-45%)",40.2,NA,NA,NA,"7: Mature - Dead potential","1 (0-25% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E: Less than or equal to one clean break","Blue stain in roots (uprooted)","Sx","H1P2",NA,NA,NA,NA,NA,NA,NA,NA
"639","b3afc722-9b82-4e16-b911-2cab852f9679","2021-05-26T22:12:56.762Z","No, 11.28m Plot - Core Tree collection","1","2","Sx: spruce hybrid",NA,"Down (Dead) (0-45%)",27.5,NA,NA,NA,"3: Older Immature. Dead Potential","1 (0-25% healthy)","5: Top and middle",NA,NA,NA,NA,NA,NA,NA,NA,NA,"G: More than one clean break OR more shattered Break ",NA,"Sx","H1P2",NA,NA,NA,NA,NA,NA,NA,NA
"640","c65ec28e-7a3f-4c85-9375-a886a00fc567","2021-05-26T22:09:53.078Z","No, 11.28m Plot - Core Tree collection","1","2","Other",NA,"Down (Dead) (0-45%)",21.7,NA,NA,NA,"3: Older Immature. Dead Potential","1 (0-25% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E: Less than or equal to one clean break",NA,"Other","H1P2",NA,NA,NA,NA,NA,NA,NA,NA
"641","1f6b82b6-994d-4185-9dc1-2cf3ba639308","2021-05-26T22:05:37.930Z","No, 11.28m Plot - Core Tree collection","1","2","Pl: lodgepole pine",NA,"Down (Dead) (0-45%)",34.3,NA,NA,NA,"7: Mature - Dead potential","1 (0-25% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,"2: Red Attach (Balsam, White, Yellow or Lodgepole Pine)",NA,"E: Less than or equal to one clean break",NA,"Pl","H1P2",NA,NA,NA,NA,NA,NA,NA,NA
"642","4865c51e-2ec0-42a6-86d3-55a042932eb3","2021-05-26T22:04:20.025Z","No, 11.28m Plot - Core Tree collection","1","2","Sx: spruce hybrid",NA,"Down (Dead) (0-45%)",27.8,NA,NA,NA,"7: Mature - Dead potential","1 (0-25% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E: Less than or equal to one clean break",NA,"Sx","H1P2",NA,NA,NA,NA,NA,NA,NA,NA
"643","3f540208-a820-4e07-bdb7-96b8acf1dbaf","2021-05-26T22:00:13.975Z","No, 11.28m Plot - Core Tree collection","1","2","Other",NA,"Down (Dead) (0-45%)",27.7,NA,NA,NA,"4: Dead useless","1 (0-25% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E: Less than or equal to one clean break",NA,"Other","H1P2",NA,NA,NA,NA,NA,NA,NA,NA
